Date,Price,Open,High,Low,Vol.,Change %
11/05/2017,9422.4,9448.6,9450.65,9411.3,176.44B,0.16%
10/05/2017,9407.3,9339.65,9414.75,9336,157.36B,0.97%
9/05/2017,9316.85,9337.35,9338.95,9307.7,136.42B,0.03%
8/05/2017,9314.05,9311.45,9338.7,9297.95,179.71B,0.31%
5/05/2017,9285.3,9374.55,9377.1,9272,239.13B,-0.80%
4/05/2017,9359.9,9360.95,9365.65,9323.25,277.90B,0.51%
3/05/2017,9311.95,9344.7,9346.3,9298.4,156.34B,-0.02%
2/05/2017,9313.8,9339.85,9352.55,9269.9,166.56B,0.10%
28/04/2017,9304.05,9340.95,9342.65,9282.25,167.23B,-0.41%
27/04/2017,9342.15,9359.15,9367.15,9322.65,215.88B,-0.10%
26/04/2017,9351.85,9336.2,9367,9301.35,191.40B,0.49%
25/04/2017,9306.6,9273.05,9309.2,9250.35,173.90B,0.96%
24/04/2017,9217.95,9135.35,9225.4,9130.55,172.91B,1.08%
21/04/2017,9119.4,9179.1,9183.65,9088.75,159.98B,-0.19%
20/04/2017,9136.4,9108.1,9143.9,9102.65,175.63B,0.36%
19/04/2017,9103.5,9112.2,9120.5,9075.15,179.12B,-0.02%
18/04/2017,9105.15,9163,9217.9,9095.45,179.57B,-0.37%
17/04/2017,9139.3,9144.75,9160,9120.25,132.24B,-0.13%
13/04/2017,9150.8,9202.5,9202.65,9144.95,171.70B,-0.57%
12/04/2017,9203.45,9242.5,9246.4,9161.8,166.75B,-0.36%
11/04/2017,9237,9184.55,9242.7,9172.85,206.26B,0.61%
10/04/2017,9181.45,9225.6,9225.65,9174.85,139.97B,-0.18%
7/04/2017,9198.3,9223.7,9250.5,9188.1,195.92B,-0.69%
6/04/2017,9261.95,9245.8,9267.95,9218.85,191.94B,-0.03%
5/04/2017,9265.15,9264.4,9273.9,9215.4,190.53B,0.30%
3/04/2017,9237.85,9220.6,9245.35,9192.4,143.45B,0.70%
31/03/2017,9173.75,9158.9,9191.7,9152.1,196.77B,0.00%
30/03/2017,9173.75,9142.6,9183.15,9136.35,333.41B,0.33%
29/03/2017,9143.8,9128.7,9153.15,9109.1,250.90B,0.47%
28/03/2017,9100.8,9081.5,9110.4,9079.8,188.99B,0.61%
27/03/2017,9045.2,9093.45,9094.85,9024.65,209.04B,-0.69%
24/03/2017,9108,9104,9133.55,9089.4,210.02B,0.24%
23/03/2017,9086.3,9048.75,9099.05,9048.6,197.71B,0.62%
22/03/2017,9030.45,9047.2,9072.9,9019.3,239.46B,-1.00%
21/03/2017,9121.5,9133.95,9147.75,9087.2,255.40B,-0.06%
20/03/2017,9126.85,9166.95,9167.6,9116.3,342.40B,-0.36%
17/03/2017,9160.05,9207.8,9218.4,9147.6,295.55B,0.07%
16/03/2017,9153.7,9129.65,9158.45,9128.55,215.10B,0.76%
15/03/2017,9084.8,9086.85,9106.55,9075.5,248.03B,-0.02%
14/03/2017,9087,9091.65,9122.75,9060.5,278.73B,1.71%
10/03/2017,8934.55,8953.7,8975.7,8903.95,157.42B,0.08%
9/03/2017,8927,8914.5,8945.8,8899.5,176.81B,0.03%
8/03/2017,8924.3,8950.7,8957.05,8891.95,183.33B,-0.25%
7/03/2017,8946.9,8977.75,8977.85,8932.8,178.83B,-0.18%
6/03/2017,8963.45,8915.1,8967.8,8914,180.20B,0.74%
3/03/2017,8897.55,8883.5,8907.1,8860.1,208.92B,-0.02%
2/03/2017,8899.75,8982.85,8992.5,8879.8,225.61B,-0.51%
1/03/2017,8945.8,8904.4,8960.8,8898.6,212.33B,0.75%
28/02/2017,8879.6,8898.95,8914.75,8867.6,302.72B,-0.19%
27/02/2017,8896.7,8943.7,8951.8,8888.65,195.85B,-0.48%
23/02/2017,8939.5,8956.4,8982.15,8927.55,388.87B,0.14%
22/02/2017,8926.9,8931.6,8960.75,8905.25,254.68B,0.21%
21/02/2017,8907.85,8890.75,8920.8,8860.95,181.09B,0.32%
20/02/2017,8879.2,8818.55,8886.25,8809.8,173.02B,0.65%
17/02/2017,8821.7,8883.7,8896.45,8804.25,307.53B,0.50%
16/02/2017,8778,8739,8783.95,8719.6,190.28B,0.61%
15/02/2017,8724.7,8778.95,8807.9,8712.85,222.83B,-0.77%
14/02/2017,8792.3,8819.9,8820.45,8772.5,194.13B,-0.14%
13/02/2017,8805.05,8819.8,8826.9,8754.2,211.18B,0.13%
10/02/2017,8793.55,8812.35,8822.1,8771.2,232.95B,0.17%
9/02/2017,8778.4,8795.55,8821.4,8724.1,193.28B,0.11%
8/02/2017,8769.05,8774.55,8791.25,8715,225.49B,0.01%
7/02/2017,8768.3,8805.7,8809.3,8741.05,233.30B,-0.37%
6/02/2017,8801.05,8785.45,8814.1,8770.2,200.40B,0.69%
3/02/2017,8740.95,8735.15,8748.25,8707.75,196.94B,0.08%
2/02/2017,8734.25,8724.75,8757.6,8685.8,292.33B,0.20%
1/02/2017,8716.4,8570.35,8722.4,8537.5,337.80B,1.81%
31/01/2017,8561.3,8629.45,8631.75,8552.4,537.11B,-0.83%
30/01/2017,8632.75,8635.55,8662.6,8617.75,314.11B,-0.10%
27/01/2017,8641.25,8610.5,8672.7,8606.9,283.91B,0.45%
25/01/2017,8602.75,8499.45,8612.6,8493.95,301.49B,1.50%
24/01/2017,8475.8,8407.05,8480.95,8398.15,184.75B,1.00%
23/01/2017,8391.5,8329.6,8404.15,8327.2,200.99B,0.50%
20/01/2017,8349.35,8404.35,8423.65,8340.95,208.90B,-1.02%
19/01/2017,8435.1,8418.4,8445.15,8404.05,170.96B,0.22%
18/01/2017,8417,8403.85,8460.3,8397.4,168.87B,0.23%
17/01/2017,8398,8415.05,8440.9,8378.3,125.78B,-0.18%
16/01/2017,8412.8,8390.95,8426.7,8374.4,127.94B,0.15%
13/01/2017,8400.35,8457.65,8461.05,8373.15,190.95B,-0.08%
12/01/2017,8407.2,8391.05,8417.2,8382.3,177.95B,0.32%
11/01/2017,8380.65,8327.8,8389,8322.25,192.28B,1.11%
10/01/2017,8288.6,8262.7,8293.8,8261,147.31B,0.64%
9/01/2017,8236.05,8259.35,8263,8227.75,102.21B,-0.09%
6/01/2017,8243.8,8281.85,8306.85,8233.25,143.69B,-0.36%
5/01/2017,8273.8,8226.65,8282.65,8223.7,163.96B,1.02%
4/01/2017,8190.5,8202.65,8218.5,8180.9,136.48B,-0.02%
3/01/2017,8192.25,8196.05,8219.1,8148.6,131.19B,0.16%
2/01/2017,8179.5,8210.1,8212,8133.8,122.02B,-0.08%
30/12/2016,8185.8,8119.65,8197,8114.75,131.46B,1.01%
29/12/2016,8103.6,8030.6,8111.1,8020.8,183.98B,0.86%
28/12/2016,8034.85,8047.55,8100.55,8028.4,130.58B,0.02%
27/12/2016,8032.85,7915.05,8044.65,7903.7,122.46B,1.58%
26/12/2016,7908.25,7965.1,7970.05,7893.8,110.17B,-0.97%
23/12/2016,7985.75,7972.5,8022.6,7942.05,127.92B,0.08%
22/12/2016,7979.1,8043.85,8046.45,7964.95,126.41B,-1.02%
21/12/2016,8061.3,8105.85,8112.55,8053.25,127.54B,-0.26%
20/12/2016,8082.4,8110.6,8124.1,8062.75,132.03B,-0.27%
19/12/2016,8104.35,8126,8132.5,8094.85,110.67B,-0.43%
16/12/2016,8139.45,8178.2,8178.7,8127.45,209.27B,-0.17%
15/12/2016,8153.6,8128.4,8225.9,8121.95,187.43B,-0.35%
14/12/2016,8182.45,8229.35,8229.4,8165.1,149.13B,-0.48%
13/12/2016,8221.8,8196.15,8228.85,8155.8,189.74B,0.62%
12/12/2016,8170.8,8230.65,8230.65,8154.45,111.43B,-1.10%
9/12/2016,8261.75,8271.7,8274.95,8241.95,154.34B,0.18%
8/12/2016,8246.85,8152.1,8256.25,8151.75,146.86B,1.79%
7/12/2016,8102.05,8168.4,8190.45,8077.5,175.02B,-0.50%
6/12/2016,8143.15,8153.15,8178.7,8130.85,118.85B,0.18%
5/12/2016,8128.75,8088.75,8141.9,8056.85,130.44B,0.52%
2/12/2016,8086.8,8153.55,8159.3,8070.05,176.77B,-1.30%
1/12/2016,8192.9,8244,8250.8,8185.05,162.60B,-0.38%
30/11/2016,8224.5,8172.15,8234.25,8139.25,255.72B,1.01%
29/11/2016,8142.15,8131.55,8197.35,8128.7,195.62B,0.19%
28/11/2016,8126.9,8080.65,8146.5,8066.5,195.59B,0.16%
25/11/2016,8114.3,8007.95,8122.25,7976.75,183.36B,1.87%
24/11/2016,7965.5,8011.8,8024.85,7952.55,268.62B,-0.84%
23/11/2016,8033.3,8051.2,8055.2,7973.1,186.60B,0.39%
22/11/2016,8002.3,7989.15,8019.05,7938.15,216.68B,0.92%
21/11/2016,7929.1,8102.1,8102.45,7916.4,225.61B,-1.80%
18/11/2016,8074.1,8097.55,8128.95,8048.3,166.20B,-0.07%
17/11/2016,8079.95,8105.1,8151.25,8060.3,197.18B,-0.39%
16/11/2016,8111.6,8205.65,8210.05,8089.4,277.80B,0.04%
15/11/2016,8108.45,8284.85,8288.55,8093.2,370.30B,-2.26%
11/11/2016,8296.3,8456.65,8460.6,8284.95,275.22B,-2.69%
10/11/2016,8525.75,8555.6,8598.45,8510.7,271.20B,1.11%
9/11/2016,8432,8067.5,8476.2,8002.25,323.97B,-1.31%
8/11/2016,8543.55,8540,8559.4,8480.1,201.76B,0.55%
7/11/2016,8497.05,8535.75,8535.85,8481.45,178.07B,0.75%
4/11/2016,8433.75,8503.6,8504,8400.25,231.78B,-0.60%
3/11/2016,8484.95,8499.85,8537.65,8476.15,175.77B,-0.34%
2/11/2016,8514,8542.8,8549.5,8504.85,160.13B,-1.30%
1/11/2016,8626.25,8653.15,8669.6,8614.5,170.07B,0.01%
30/10/2016,8625.7,8672.35,8678.25,8616.25,166.11B,-0.14%
28/10/2016,8638,8625,8653.75,8581.75,180.91B,0.26%
27/10/2016,8615.25,8607.1,8624.85,8550.25,250.34B,0.00%
26/10/2016,8615.25,8657.3,8657.3,8596.6,226.13B,-0.88%
25/10/2016,8691.3,8721.7,8722.65,8663.45,195.70B,-0.20%
24/10/2016,8708.95,8709.85,8736.95,8684.15,161.97B,0.18%
21/10/2016,8693.05,8708.6,8709.1,8652.05,162.16B,-0.07%
20/10/2016,8699.4,8693.35,8727,8678.3,165.95B,0.47%
19/10/2016,8659.1,8697.5,8698.75,8636.7,177.40B,-0.22%
18/10/2016,8677.9,8556.05,8685.1,8555.9,216.63B,1.85%
17/10/2016,8520.4,8612.95,8615.4,8506.15,203.52B,-0.73%
14/10/2016,8583.4,8594,8604.45,8549.8,167.85B,0.12%
13/10/2016,8573.35,8671.5,8681.55,8541.35,218.86B,-1.56%
10/10/2016,8708.8,8735.35,8745.8,8703.95,111.79B,0.13%
7/10/2016,8697.6,8721.7,8723.7,8663.8,155.05B,-0.14%
6/10/2016,8709.55,8768.7,8781.15,8684.65,168.71B,-0.39%
5/10/2016,8743.95,8806.35,8806.95,8731.4,162.10B,-0.29%
4/10/2016,8769.15,8770,8783.65,8736.1,189.99B,0.36%
3/10/2016,8738.1,8666.15,8745.2,8635,141.47B,1.47%
30/09/2016,8611.15,8581.5,8637.15,8555.2,187.33B,0.23%
29/09/2016,8591.25,8792.7,8800.65,8558.25,384.39B,-1.76%
28/09/2016,8745.15,8711.2,8767.05,8703.15,170.64B,0.45%
27/09/2016,8706.4,8748.9,8768.5,8690.5,156.10B,-0.19%
26/09/2016,8723.05,8807.9,8809.55,8715.1,169.05B,-1.23%
23/09/2016,8831.55,8880.75,8885.2,8820.3,191.62B,-0.40%
22/09/2016,8867.45,8873.35,8893.35,8837.8,178.14B,1.03%
21/09/2016,8777.15,8790.3,8826.85,8757.3,153.44B,0.01%
20/09/2016,8775.9,8816.1,8816.45,8759.3,140.72B,-0.37%
19/09/2016,8808.4,8788.45,8824.3,8774.2,135.81B,0.33%
16/09/2016,8779.85,8780.85,8847.65,8750.5,274.04B,0.43%
15/09/2016,8742.55,8743.85,8751.95,8704.35,149.89B,0.18%
14/09/2016,8726.6,8710.65,8739.85,8688.9,189.98B,0.13%
12/09/2016,8715.6,8732.95,8746.95,8699.4,190.20B,-1.70%
9/09/2016,8866.7,8934.3,8939.15,8858.7,181.34B,-0.96%
8/09/2016,8952.5,8915.5,8960.35,8896,223.94B,0.39%
7/09/2016,8917.95,8968.7,8968.7,8913.35,299.15B,-0.28%
6/09/2016,8943,8852.7,8950.85,8848.45,201.62B,1.51%
2/09/2016,8809.65,8796.35,8824.1,8768.2,197.38B,0.40%
1/09/2016,8774.65,8793.6,8813.25,8759.95,246.34B,-0.13%
31/08/2016,8786.2,8754.05,8819.2,8754.05,373.42B,0.48%
30/08/2016,8744.35,8646.75,8750.6,8642.25,154.83B,1.59%
29/08/2016,8607.45,8583.75,8622,8543.75,133.72B,0.41%
26/08/2016,8572.55,8614.35,8622.95,8547.55,152.15B,-0.23%
25/08/2016,8592.2,8668.85,8683.05,8583.65,219.74B,-0.67%
24/08/2016,8650.3,8648.5,8661.05,8620.9,154.17B,0.21%
23/08/2016,8632.6,8628.35,8642.15,8580,193.30B,0.04%
22/08/2016,8629.15,8667,8684.85,8614,156.98B,-0.44%
19/08/2016,8666.9,8694.3,8696.6,8647.1,197.77B,-0.07%
18/08/2016,8673.25,8648.85,8690.7,8645.05,169.43B,0.57%
17/08/2016,8624.05,8639.8,8667.1,8603.6,179.54B,-0.21%
16/08/2016,8642.55,8670.25,8682.35,8600.45,231.77B,-0.34%
12/08/2016,8672.15,8605.45,8684.3,8604.45,272.01B,0.93%
11/08/2016,8592.15,8572.8,8601.15,8540.05,195.12B,0.20%
10/08/2016,8575.3,8686.7,8690.1,8564.6,178.96B,-1.19%
9/08/2016,8678.25,8727.8,8728.35,8638.2,206.26B,-0.38%
8/08/2016,8711.35,8712.85,8723.5,8697.6,177.88B,0.32%
5/08/2016,8683.15,8600.2,8689.4,8590.15,162.79B,1.54%
4/08/2016,8551.1,8599.95,8601.4,8518.15,169.78B,0.07%
3/08/2016,8544.85,8635.2,8635.45,8529.6,168.03B,-0.91%
2/08/2016,8622.9,8647.45,8687.2,8611.4,174.56B,-0.16%
1/08/2016,8636.55,8654.3,8711.3,8590.5,194.19B,-0.02%
29/07/2016,8638.5,8668.3,8670.35,8631.15,161.93B,-0.32%
28/07/2016,8666.3,8636.95,8674.7,8625.25,240.72B,0.59%
27/07/2016,8615.8,8599.4,8665,8572.05,189.80B,0.29%
26/07/2016,8590.65,8633.75,8644.9,8577.15,159.56B,-0.52%
25/07/2016,8635.65,8519.95,8641.15,8517.2,154.63B,1.11%
22/07/2016,8541.2,8519.65,8548.95,8489.8,147.62B,0.37%
21/07/2016,8510.1,8582.7,8585.25,8503.45,154.58B,-0.65%
20/07/2016,8565.85,8515.45,8569.9,8512.55,165.35B,0.44%
19/07/2016,8528.55,8514.3,8540.05,8476.7,173.05B,0.23%
18/07/2016,8508.7,8564.05,8587.1,8494.35,169.40B,-0.38%
15/07/2016,8541.4,8565.45,8594.8,8510.05,228.60B,-0.28%
14/07/2016,8565,8515.75,8571.4,8500.7,158.74B,0.53%
13/07/2016,8519.5,8540.45,8550.25,8493.55,201.49B,-0.02%
12/07/2016,8521.05,8502.6,8526.6,8479.2,189.34B,0.63%
11/07/2016,8467.9,8413.35,8475.25,8407.05,154.40B,1.74%
8/07/2016,8323.2,8350,8353.3,8287.55,142.16B,-0.18%
7/07/2016,8337.9,8342,8361.95,8317.7,160.33B,0.02%
5/07/2016,8335.95,8379.3,8381.45,8319.95,143.25B,-0.42%
4/07/2016,8370.7,8376.75,8398.45,8364.7,158.96B,0.51%
1/07/2016,8328.35,8313.05,8356.75,8308.65,170.58B,0.49%
30/06/2016,8287.75,8260.25,8308.15,8242.1,288.03B,1.02%
29/06/2016,8204,8173.1,8212.4,8157.65,151.50B,0.94%
28/06/2016,8127.85,8096.05,8146.35,8086.85,175.72B,0.41%
27/06/2016,8094.7,8039.35,8120.65,8039.35,167.46B,0.08%
24/06/2016,8088.6,8029.1,8100.7,7927.05,306.80B,-2.20%
23/06/2016,8270.45,8201.15,8285.6,8188.3,158.85B,0.81%
22/06/2016,8203.7,8213.65,8238.35,8153.25,140.27B,-0.20%
21/06/2016,8219.9,8255.4,8257.25,8202.15,141.16B,-0.23%
20/06/2016,8238.5,8115.75,8244.15,8107.35,173.75B,0.84%
17/06/2016,8170.2,8176.65,8195.25,8135.8,171.84B,0.36%
16/06/2016,8140.75,8180.65,8180.65,8074.45,195.03B,-0.80%
15/06/2016,8206.6,8139.4,8213.2,8123.15,174.95B,1.21%
14/06/2016,8108.85,8134.4,8134.95,8069.5,150.04B,-0.02%
13/06/2016,8110.6,8102.25,8125.25,8063.9,174.92B,-0.73%
10/06/2016,8170.05,8180.25,8265.6,8162.85,187.76B,-0.41%
9/06/2016,8203.6,8273.35,8273.35,8184.6,180.29B,-0.84%
8/06/2016,8273.05,8285.5,8288.9,8252.05,179.71B,0.08%
7/06/2016,8266.45,8235.55,8294.95,8216.4,249.37B,0.80%
6/06/2016,8201.05,8228.75,8234.7,8186.05,176.89B,-0.24%
3/06/2016,8220.8,8246.2,8262,8209.85,390.65B,0.02%
2/06/2016,8218.95,8156.9,8229.5,8154.75,187.32B,0.48%
1/06/2016,8179.95,8179.2,8215.35,8171.05,200.37B,0.24%
31/05/2016,8160.1,8209.85,8213.6,8134.3,485.65B,-0.22%
30/05/2016,8178.5,8166.5,8200,8150.8,255.09B,0.27%
27/05/2016,8156.65,8081.95,8164.2,8077.05,268.96B,1.08%
26/05/2016,8069.65,7974.45,8083,7948.5,272.46B,1.70%
25/05/2016,7934.9,7811.8,7941.2,7809.3,181.64B,2.40%
24/05/2016,7748.85,7738.05,7761.55,7715.8,151.54B,0.23%
23/05/2016,7731.05,7813.95,7820.6,7722.2,177.35B,-0.24%
20/05/2016,7749.7,7792.2,7812.4,7735.75,161.89B,-0.43%
19/05/2016,7783.4,7875.5,7876.2,7766.8,175.71B,-1.10%
18/05/2016,7870.15,7846.75,7882.05,7810.75,161.17B,-0.26%
17/05/2016,7890.75,7896.85,7940.1,7879.7,189.14B,0.38%
16/05/2016,7860.75,7831.2,7873.9,7772.15,211.55B,0.59%
13/05/2016,7814.9,7881,7881,7784.2,185.06B,-1.08%
12/05/2016,7900.4,7871.45,7916.05,7849.65,157.44B,0.66%
11/05/2016,7848.85,7804.65,7893.1,7780.9,220.71B,-0.49%
10/05/2016,7887.8,7873.55,7896.9,7837.7,166.96B,0.28%
9/05/2016,7866.05,7755.25,7873.65,7753.55,165.62B,1.71%
6/05/2016,7733.45,7717.65,7738.9,7678.35,168.66B,-0.03%
5/05/2016,7735.5,7731,7777.55,7706.85,190.79B,0.38%
4/05/2016,7706.55,7724.15,7749,7697.25,205.94B,-0.52%
3/05/2016,7747,7824.8,7890.25,7735.15,192.27B,-0.75%
2/05/2016,7805.9,7822.7,7829.8,7777.3,150.82B,-0.56%
29/04/2016,7849.8,7844.25,7889.05,7788.7,251.23B,0.03%
28/04/2016,7847.25,7967.4,7992,7834.45,301.48B,-1.66%
27/04/2016,7979.9,7942,7991,7940.55,213.17B,0.22%
26/04/2016,7962.65,7828.15,7974.5,7822.55,208.66B,1.37%
25/04/2016,7855.05,7894.8,7911,7827,150.78B,-0.56%
22/04/2016,7899.3,7891.8,7923.35,7873.35,188.99B,-0.16%
21/04/2016,7912.05,7953.65,7978.45,7884.1,230.58B,-0.03%
20/04/2016,7914.75,7950.05,7950.4,7877.55,211.63B,0.00%
18/04/2016,7914.7,7908.15,7920.6,7842.75,190.26B,0.82%
13/04/2016,7850.45,7777.15,7864.8,7772.2,227.22B,1.84%
12/04/2016,7708.95,7669.25,7717.4,7663.35,168.51B,0.49%
11/04/2016,7671.4,7577.8,7678.8,7516.85,185.35B,1.54%
8/04/2016,7555.2,7542.35,7569.35,7526.7,147.82B,0.12%
7/04/2016,7546.45,7630.4,7630.75,7535.85,241.68B,-0.89%
6/04/2016,7614.35,7636.05,7638.65,7591.75,170.65B,0.15%
5/04/2016,7603.2,7736.3,7736.3,7588.65,210.13B,-2.01%
4/04/2016,7758.8,7733.15,7764.45,7704.4,160.28B,0.59%
1/04/2016,7713.05,7718.05,7740.15,7666.1,189.57B,-0.33%
31/03/2016,7738.4,7727.65,7777.6,7702,391.91B,0.04%
30/03/2016,7735.2,7651.1,7741.95,7643.45,239.84B,1.82%
29/03/2016,7597,7606.55,7652.9,7582.25,223.49B,-0.24%
28/03/2016,7615.1,7741,7749.4,7587.7,249.91B,-1.31%
23/03/2016,7716.5,7717.45,7726.85,7670.6,205.80B,0.02%
22/03/2016,7714.9,7695.55,7728.2,7643.8,215.36B,0.14%
21/03/2016,7704.25,7619.2,7713.55,7617.7,202.85B,1.31%
18/03/2016,7604.35,7534.65,7613.6,7517.9,244.73B,1.22%
17/03/2016,7512.55,7557.4,7585.3,7479.4,247.04B,0.18%
16/03/2016,7498.75,7457.05,7508,7405.15,201.43B,0.51%
15/03/2016,7460.6,7535.85,7545.2,7452.8,199.65B,-1.04%
14/03/2016,7538.75,7542.6,7583.7,7515.05,172.07B,0.38%
11/03/2016,7510.2,7484.85,7543.95,7460.6,204.81B,0.32%
10/03/2016,7486.15,7545.35,7547.1,7447.4,231.58B,-0.61%
9/03/2016,7531.8,7436.1,7539,7424.3,252.71B,0.62%
8/03/2016,7485.3,7486.4,7527.15,7442.15,264.94B,0.00%
4/03/2016,7485.35,7505.4,7505.9,7444.1,290.44B,0.13%
3/03/2016,7475.6,7429.55,7483.95,7406.05,287.25B,1.45%
2/03/2016,7368.85,7321.7,7380.35,7308.15,348.97B,2.03%
1/03/2016,7222.3,7038.25,7235.5,7035.1,283.56B,3.37%
29/02/2016,6987.05,7050.45,7094.6,6825.8,487.97B,-0.61%
26/02/2016,7029.75,7039.3,7052.9,6985.1,213.14B,0.85%
25/02/2016,6970.6,7029.85,7034.2,6961.4,291.93B,-0.69%
24/02/2016,7018.7,7075,7090.8,7009.75,205.90B,-1.28%
23/02/2016,7109.55,7240.3,7241.7,7090.7,200.40B,-1.73%
22/02/2016,7234.55,7208.85,7252.4,7200.7,159.16B,0.33%
19/02/2016,7210.75,7170.55,7226.85,7145.95,198.21B,0.26%
18/02/2016,7191.75,7177.4,7215.1,7127.85,254.33B,1.17%
17/02/2016,7108.45,7058.85,7123.7,6960.65,268.02B,0.85%
16/02/2016,7048.25,7201.25,7204.65,7037.7,261.61B,-1.60%
15/02/2016,7162.95,7057.35,7182.8,7056.8,365.22B,2.61%
12/02/2016,6980.95,7023.65,7034.8,6869,344.21B,0.07%
11/02/2016,6976.35,7203.6,7208.65,6959.95,301.30B,-3.32%
10/02/2016,7215.7,7264.3,7271.85,7177.75,254.48B,-1.13%
9/02/2016,7298.2,7303.95,7323.45,7275.15,218.73B,-1.21%
8/02/2016,7387.25,7489.7,7512.55,7363.2,176.76B,-1.36%
5/02/2016,7489.1,7418.25,7503.15,7406.65,257.52B,1.15%
4/02/2016,7404,7411.45,7457.05,7365.95,229.56B,0.57%
3/02/2016,7361.8,7392.45,7419.4,7350.3,197.86B,-1.26%
2/02/2016,7455.55,7566.65,7576.3,7428.05,237.34B,-1.33%
1/02/2016,7555.95,7589.5,7600.45,7541.25,206.65B,-0.10%
29/01/2016,7563.55,7413.35,7575.65,7402.8,307.93B,1.87%
28/01/2016,7424.65,7426.5,7468.85,7409.6,283.04B,-0.18%
27/01/2016,7437.75,7469.6,7477.9,7419.7,193.39B,0.02%
25/01/2016,7436.15,7468.75,7487.15,7421.2,168.20B,0.18%
22/01/2016,7422.45,7355.7,7433.4,7327.6,236.28B,2.00%
21/01/2016,7276.8,7376.65,7398.7,7250,248.11B,-0.44%
20/01/2016,7309.3,7357,7470.9,7241.5,232.61B,-1.69%
19/01/2016,7435.1,7381.8,7462.75,7364.15,194.07B,1.14%
18/01/2016,7351,7420.35,7463.65,7336.4,240.80B,-1.17%
15/01/2016,7437.8,7561.65,7566.5,7427.3,203.64B,-1.31%
14/01/2016,7536.8,7467.4,7604.8,7443.8,206.99B,-0.34%
13/01/2016,7562.4,7557.9,7590.95,7425.8,221.91B,0.69%
12/01/2016,7510.3,7587.2,7588.3,7487.8,168.98B,-0.71%
11/01/2016,7563.85,7527.45,7605.1,7494.35,194.84B,-0.49%
8/01/2016,7601.35,7611.65,7634.1,7581.05,162.35B,0.44%
7/01/2016,7568.3,7673.35,7674.95,7556.6,194.73B,-2.23%
6/01/2016,7741,7788.05,7800.95,7721.2,151.72B,-0.56%
5/01/2016,7784.65,7828.4,7831.2,7763.25,149.67B,-0.09%
4/01/2016,7791.3,7924.55,7937.55,7781.1,138.87B,-2.16%
1/01/2016,7963.2,7938.45,7972.55,7909.8,64.84B,0.21%
31/12/2015,7946.35,7897.8,7955.55,7891.15,155.65B,0.63%
30/12/2015,7896.25,7938.6,7944.75,7889.85,110.15B,-0.41%
29/12/2015,7928.95,7929.2,7942.15,7902.75,116.54B,0.05%
28/12/2015,7925.15,7863.2,7937.2,7863,126.74B,0.82%
24/12/2015,7861.05,7888.75,7888.75,7835.5,96.37B,-0.06%
23/12/2015,7865.95,7830.45,7871.45,7826.1,121.48B,1.03%
22/12/2015,7786.1,7829.4,7846.3,7776.85,129.63B,-0.62%
21/12/2015,7834.45,7745.65,7840.75,7733.45,130.17B,0.93%
18/12/2015,7761.95,7828.9,7836.15,7753.35,197.32B,-1.05%
17/12/2015,7844.35,7783.05,7852.9,7737.55,181.26B,1.21%
16/12/2015,7750.9,7725.25,7776.6,7715.75,159.15B,0.65%
15/12/2015,7700.9,7659.15,7705,7625.1,138.48B,0.66%
14/12/2015,7650.05,7558.2,7663.95,7551.05,153.49B,0.52%
11/12/2015,7610.45,7699.6,7703.05,7575.3,173.00B,-0.95%
10/12/2015,7683.3,7643.3,7691.95,7610,145.25B,0.93%
9/12/2015,7612.5,7695.5,7702.85,7606.9,144.32B,-1.16%
8/12/2015,7701.7,7738.5,7771.25,7685.45,139.32B,-0.82%
7/12/2015,7765.4,7816.55,7825.4,7746.05,141.89B,-0.21%
4/12/2015,7781.9,7817.6,7821.4,7775.7,157.23B,-1.05%
3/12/2015,7864.15,7902.3,7912.3,7853.3,129.63B,-0.85%
2/12/2015,7931.35,7976.7,7979.3,7910.8,130.21B,-0.30%
1/12/2015,7954.9,7958.15,7972.15,7934.15,142.94B,0.25%
30/11/2015,7935.25,7936.25,7966,7922.8,223.04B,-0.09%
27/11/2015,7942.7,7910.6,7959.3,7879.45,154.86B,0.75%
26/11/2015,7883.8,7837.15,7897.1,7832,226.63B,0.67%
24/11/2015,7831.6,7837,7870.35,7812.65,134.56B,-0.22%
23/11/2015,7849.25,7869.5,7877.5,7825.2,130.87B,-0.09%
20/11/2015,7856.55,7841.9,7906.95,7817.8,156.61B,0.18%
19/11/2015,7842.75,7788.5,7854.9,7765.45,136.70B,1.43%
18/11/2015,7731.8,7823.15,7843.4,7725.05,148.04B,-1.35%
17/11/2015,7837.55,7848.75,7860.45,7793,149.45B,0.40%
16/11/2015,7806.6,7732.95,7838.85,7714.15,154.14B,0.57%
13/11/2015,7762.25,7762.45,7775.1,7730.9,165.88B,-0.80%
11/11/2015,7825,7838.8,7847.95,7819.1,223.80B,0.54%
10/11/2015,7783.35,7877.6,7885.1,7772.85,170.27B,-1.67%
9/11/2015,7915.2,7788.25,7937.75,7771.7,218.42B,-0.49%
6/11/2015,7954.3,7956.55,8002.65,7926.15,226.33B,-0.01%
5/11/2015,7955.45,8030.35,8031.2,7944.1,136.22B,-1.05%
4/11/2015,8040.2,8104.9,8116.1,8027.3,125.94B,-0.25%
3/11/2015,8060.7,8086.35,8100.35,8031.75,136.62B,0.12%
2/11/2015,8050.8,8054.55,8060.7,7995.6,140.32B,-0.19%
30/10/2015,8065.8,8123.55,8146.1,8044.4,205.66B,-0.57%
