Date,Price,Open,High,Low,Vol.,Change %,Volume
2/09/2020,924.05,917.9,926.1,914.3,1.63M,1.07%,1.63M
3/09/2020,935.4,925.75,949.15,924,326.43K,1.23%,326430
4/09/2020,919.25,921.5,929.5,915.55,165.56K,-1.73%,165560
7/09/2020,924.65,919.25,927.5,913.7,177.85K,0.59%,177850
8/09/2020,940.05,929.7,951.8,926.45,296.14K,1.67%,296140
9/09/2020,928.3,930,945.7,926,346.36K,-1.25%,346360
10/09/2020,939.95,935.9,941.5,925.2,229.23K,1.25%,229230
11/09/2020,945.4,936,953.85,931.2,151.96K,0.58%,151960
14/09/2020,977.95,949.5,991.05,948.85,652.77K,3.44%,652770
15/09/2020,981.9,979.95,994,972,232.24K,0.40%,232240
16/09/2020,1001.05,990.95,1006,982.3,1.41M,1.95%,1.41M
17/09/2020,1010.65,996,1020.6,994.65,370.94K,0.96%,370940
18/09/2020,1002.55,1015.95,1018.6,999,358.95K,-0.80%,358950
21/09/2020,1009.3,1000,1030.8,1000,478.96K,0.67%,478960
22/09/2020,1007.2,1010.4,1022.4,991.5,466.32K,-0.21%,466320
23/09/2020,1019.65,1016.35,1037.1,1001.55,474.42K,1.24%,474420
24/09/2020,975.35,1008,1008,970.15,283.77K,-4.34%,283770
25/09/2020,1011.05,985,1014.05,976.9,316.41K,3.66%,316410
28/09/2020,1009.5,1014.9,1016.3,998.5,207.26K,-0.15%,207260
29/09/2020,1010.25,1018.95,1028,1004.2,261.44K,0.07%,261440
30/09/2020,1008,1012.25,1023.9,1004.75,1.63M,-0.22%,1.63M
1/10/2020,1017.7,1016,1025.85,1011.9,127.32K,0.96%,127320
5/10/2020,1048.2,1019.45,1054.6,1019,784.20K,3.00%,784200
6/10/2020,1055.75,1054.1,1059.85,1031.8,458.02K,0.72%,458020
7/10/2020,1066.55,1045,1072,1038.05,447.70K,1.02%,447700
8/10/2020,1094,1089,1123.95,1088.1,785.66K,2.57%,785660
9/10/2020,1107.55,1099,1113.65,1088.5,506.73K,1.24%,506730
12/10/2020,1132.3,1120,1139.8,1112.25,547.14K,2.23%,547140
13/10/2020,1158,1135,1165.85,1135,727.27K,2.27%,727270
14/10/2020,1136.1,1164.7,1164.7,1130.35,712.74K,-1.89%,712740
15/10/2020,1108,1184,1185,1093,2.66M,-2.47%,2.66M
16/10/2020,1127.6,1112,1135.85,1097.1,698.56K,1.77%,698560
19/10/2020,1125.55,1133.6,1138.75,1115.75,558.88K,-0.18%,558880
20/10/2020,1137.05,1119.85,1144.7,1115,223.44K,1.02%,223440
21/10/2020,1148.3,1142,1153.9,1135,550.48K,0.99%,550480
22/10/2020,1130.15,1146,1158,1123.75,443.77K,-1.58%,443770
23/10/2020,1122,1134.45,1134.45,1120,309.88K,-0.72%,309880
26/10/2020,1112.1,1121,1129.3,1103.7,312.28K,-0.88%,312280
27/10/2020,1092.15,1107,1109.55,1077.45,345.94K,-1.79%,345940
28/10/2020,1076.6,1100,1104.45,1069.6,1.76M,-1.42%,1.76M
29/10/2020,1074.8,1060.2,1081.9,1060.2,287.74K,-0.17%,287740
30/10/2020,1060.6,1070,1083.5,1052.5,253.12K,-1.32%,253120
2/11/2020,1072,1070,1079.95,1051,562.31K,1.07%,562310
3/11/2020,1061.95,1077,1079.35,1057.75,351.61K,-0.94%,351610
4/11/2020,1094,1066,1116.2,1066,519.31K,3.02%,519310
5/11/2020,1103.9,1112,1123.35,1099,429.18K,0.90%,429180
6/11/2020,1113.4,1108,1121.45,1092,229.58K,0.86%,229580
9/11/2020,1136.2,1125,1145.9,1121.85,773.48K,2.05%,773480
10/11/2020,1090.95,1129.95,1129.95,1078.35,717.73K,-3.98%,717730
11/11/2020,1122.6,1098,1125.75,1087.6,494.79K,2.90%,494790
12/11/2020,1117.75,1124,1141.95,1113.95,461.36K,-0.43%,461360
13/11/2020,1123.9,1119.85,1132.2,1117,1.72M,0.55%,1.72M
14/11/2020,1133.45,1133.45,1133.45,1133.45,,0.85%,0
17/11/2020,1123.85,1138,1144.8,1112.9,509.10K,-0.85%,509100
18/11/2020,1110.6,1129,1132.1,1101.4,398.48K,-1.18%,398480
19/11/2020,1096.45,1104.65,1114.8,1094,521.76K,-1.27%,521760
20/11/2020,1103.05,1105.5,1108.85,1091.2,409.12K,0.60%,409120
23/11/2020,1140.25,1103.2,1144.5,1102.3,745.81K,3.37%,745810
24/11/2020,1139.15,1144,1154.9,1133.2,570.52K,-0.10%,570520
25/11/2020,1116.2,1139,1140.5,1111.7,288.92K,-2.01%,288920
26/11/2020,1113.65,1118,1119,1098.65,411.39K,-0.23%,411390
27/11/2020,1100.55,1115,1120.95,1091.05,415.09K,-1.18%,415090
1/12/2020,1137.25,1105.55,1139.7,1105.55,571.93K,3.33%,571930
2/12/2020,1141.05,1135,1147.2,1121.1,212.62K,0.33%,212620
3/12/2020,1126.55,1152.15,1152.15,1122.55,2.09M,-1.27%,2.09M
4/12/2020,1134.65,1126,1136.9,1115.35,727.16K,0.72%,727160
7/12/2020,1144.05,1144,1151.4,1136.15,521.44K,0.83%,521440
8/12/2020,1153.85,1144.4,1166.75,1144.4,793.53K,0.86%,793530
9/12/2020,1175.15,1167.15,1179,1157.3,490.60K,1.85%,490600
10/12/2020,1167.5,1163.7,1171.45,1151.45,380.94K,-0.65%,380940
11/12/2020,1163.05,1168,1171.95,1156.25,401.65K,-0.38%,401650
14/12/2020,1164.55,1167.95,1171.6,1148.5,267.08K,0.13%,267080
15/12/2020,1154.4,1158.5,1163.7,1152.1,233.68K,-0.87%,233680
16/12/2020,1165.75,1162.05,1168.9,1154.3,316.80K,0.98%,316800
17/12/2020,1159.1,1166.35,1168.5,1156.5,257.42K,-0.57%,257420
18/12/2020,1189.75,1182,1194.95,1175.45,739.11K,2.64%,739110
21/12/2020,1176.3,1189.9,1209.5,1152.1,642.68K,-1.13%,642680
22/12/2020,1220.75,1178,1224,1176.3,541.34K,3.78%,541340
23/12/2020,1252.95,1242.95,1259,1231,1.05M,2.64%,1.05M
24/12/2020,1236.35,1265,1265,1226.1,503.01K,-1.32%,503010
28/12/2020,1240.1,1237.35,1248,1236.15,252.59K,0.30%,252590
29/12/2020,1250.15,1237,1254.5,1236.55,241.08K,0.81%,241080
30/12/2020,1246.2,1252.9,1253.9,1238.55,139.79K,-0.32%,139790
31/12/2020,1255.85,1244.9,1258.15,1239,157.19K,0.77%,157190
1/01/2021,1260.4,1258.95,1265.3,1255,246.09K,0.36%,246090
4/01/2021,1288.55,1271.75,1290.35,1261.5,329.66K,2.23%,329660
5/01/2021,1293.5,1287,1299,1274.4,424.94K,0.38%,424940
6/01/2021,1281.6,1296.25,1302.5,1268.5,357.10K,-0.92%,357100
7/01/2021,1261.95,1298,1298,1255.6,354.36K,-1.53%,354360
8/01/2021,1311.8,1280,1316.45,1278.65,2.95M,3.95%,2.95M
11/01/2021,1376.1,1340,1382.65,1340,664.99K,4.90%,664990
12/01/2021,1371.85,1383.7,1383.7,1360.2,350.46K,-0.31%,350460
13/01/2021,1387.7,1379.8,1392.7,1360,993.43K,1.16%,993430
14/01/2021,1370.6,1360,1384.5,1318.05,2.73M,-1.23%,2.73M
15/01/2021,1345.1,1370,1370,1341.75,1.65M,-1.86%,1.65M
18/01/2021,1311.65,1340,1340,1306.35,504.21K,-2.49%,504210
19/01/2021,1317.05,1315,1331.3,1312.8,189.27K,0.41%,189270
20/01/2021,1339.45,1318.6,1348.2,1318.6,376.96K,1.70%,376960
21/01/2021,1339.25,1352.45,1360.05,1335,634.63K,-0.01%,634630
22/01/2021,1340.45,1326,1355,1326,168.14K,0.09%,168140
25/01/2021,1322.6,1340.45,1347.45,1313.45,1.37M,-1.33%,1.37M
27/01/2021,1301.75,1313.1,1327.65,1285.3,255.41K,-1.58%,255410
28/01/2021,1276.3,1289.55,1295.65,1273,1.50M,-1.96%,1.50M
29/01/2021,1239.65,1288.95,1290.95,1231.15,401.84K,-2.87%,401840
1/02/2021,1261.45,1246,1277.65,1240.55,387.05K,1.76%,387050
2/02/2021,1270.8,1280.45,1294.4,1264.05,278.42K,0.74%,278420
3/02/2021,1286.1,1280,1304,1272.75,250.87K,1.20%,250870
4/02/2021,1279.7,1287,1291.45,1272.2,1.57M,-0.50%,1.57M
5/02/2021,1272.3,1286,1288,1262.3,249.85K,-0.58%,249850
8/02/2021,1304.35,1281,1310,1275.55,615.83K,2.52%,615830
9/02/2021,1305,1308.45,1331.85,1297.35,499.05K,0.05%,499050
10/02/2021,1296.1,1303.6,1304.2,1284,170.49K,-0.68%,170490
11/02/2021,1292,1287,1296,1282.65,113.93K,-0.32%,113930
12/02/2021,1309.6,1302.1,1323.35,1302.1,233.67K,1.36%,233670
15/02/2021,1309.7,1322.95,1328.5,1307.05,132.56K,0.01%,132560
16/02/2021,1290.1,1318,1319.9,1286,280.87K,-1.50%,280870
17/02/2021,1282,1290.1,1294.45,1276.4,169.96K,-0.63%,169960
18/02/2021,1292.35,1277.35,1305.55,1276,272.64K,0.81%,272640
19/02/2021,1291.35,1298,1299.15,1277.15,119.00K,-0.08%,119000
22/02/2021,1264.7,1293,1308,1260.1,471.77K,-2.06%,471770
23/02/2021,1266.25,1266.35,1290.6,1258,505.50K,0.12%,505500
24/02/2021,1274.1,1264,1276.35,1230,1.48M,0.62%,1.48M
25/02/2021,1274.75,1291,1299,1271.85,1.47M,0.05%,1.47M
26/02/2021,1252.35,1261.2,1274.15,1244.6,461.70K,-1.76%,461700
1/03/2021,1268.7,1268,1284.55,1259.7,174.20K,1.31%,174200
2/03/2021,1304.05,1280,1310,1279.5,506.72K,2.79%,506720
3/03/2021,1343.6,1316.15,1347,1308.45,284.39K,3.03%,284390
4/03/2021,1330.3,1337.7,1363.8,1326.15,1.73M,-0.99%,1.73M
5/03/2021,1316,1332,1340,1306,184.59K,-1.07%,184590
8/03/2021,1336.3,1324.6,1346.2,1317.7,259.50K,1.54%,259500
9/03/2021,1345.7,1329,1350,1319,249.55K,0.70%,249550
10/03/2021,1368.1,1358.5,1373.8,1354.35,651.16K,1.66%,651160
12/03/2021,1374.6,1372,1390.3,1370.25,242.43K,0.48%,242430
15/03/2021,1373.1,1370,1379.85,1358.1,187.77K,-0.11%,187770
16/03/2021,1384.25,1382.2,1406.25,1380.15,266.48K,0.81%,266480
17/03/2021,1387.2,1391,1399.7,1381.9,274.34K,0.21%,274340
18/03/2021,1336.25,1392.55,1394.05,1313.5,405.81K,-3.67%,405810
19/03/2021,1345.35,1335,1354.85,1317.9,481.90K,0.68%,481900
22/03/2021,1370.5,1350,1376,1335.85,208.74K,1.87%,208740
23/03/2021,1371.2,1371,1383.3,1359.7,133.03K,0.05%,133030
24/03/2021,1353.8,1362,1370.4,1346.6,116.76K,-1.27%,116760
25/03/2021,1333.75,1348.95,1349.7,1328,253.13K,-1.48%,253130
26/03/2021,1336.3,1341,1356.4,1332.5,176.92K,0.19%,176920
30/03/2021,1385.55,1340,1399.85,1336,526.06K,3.69%,526060
31/03/2021,1367.75,1383.5,1388,1363.5,286.90K,-1.28%,286900
1/04/2021,1385.3,1380,1391.5,1370.7,141.77K,1.28%,141770
5/04/2021,1410.15,1389.8,1425,1385,659.69K,1.79%,659690
6/04/2021,1411.15,1421.05,1425.9,1406.25,290.05K,0.07%,290050
7/04/2021,1430.25,1409.5,1434.5,1406.5,316.15K,1.35%,316150
8/04/2021,1439.8,1430.5,1451.1,1425.25,1.86M,0.67%,1.86M
9/04/2021,1440.75,1454,1454,1430.4,308.48K,0.07%,308480
12/04/2021,1425.8,1480,1480,1415.3,778.97K,-1.04%,778970
13/04/2021,1398.6,1433,1435.95,1375,753.25K,-1.91%,753250
15/04/2021,1361.5,1354.7,1366.6,1320.35,1.33M,-2.65%,1.33M
16/04/2021,1352.55,1366.65,1371,1347,1.35M,-0.66%,1.35M
19/04/2021,1362.6,1344,1379.5,1333.05,437.86K,0.74%,437860
20/04/2021,1350.7,1378,1379,1342.7,341.54K,-0.87%,341540
22/04/2021,1351.05,1353.75,1364.9,1345.8,717.31K,0.03%,717310
23/04/2021,1333.85,1344.3,1348.8,1331.3,178.65K,-1.27%,178650
26/04/2021,1343.65,1330,1351,1322,271.38K,0.73%,271380
27/04/2021,1348.2,1348,1353,1340,180.09K,0.34%,180090
28/04/2021,1355.85,1358,1359,1344.7,122.75K,0.57%,122750
29/04/2021,1355.55,1369,1369,1352.05,102.47K,-0.02%,102470
30/04/2021,1353.9,1349,1373.6,1346.8,235.45K,-0.12%,235450
3/05/2021,1351.8,1342,1361,1337.65,92.65K,-0.16%,92650
4/05/2021,1329.55,1355,1355,1325,114.11K,-1.65%,114110
5/05/2021,1341.6,1337.35,1343.7,1328,170.34K,0.91%,170340
6/05/2021,1361.15,1343,1364.2,1337.05,277.85K,1.46%,277850
7/05/2021,1352.4,1366,1372.4,1348.9,149.43K,-0.64%,149430
10/05/2021,1339.5,1355,1355,1335.35,198.99K,-0.95%,198990
11/05/2021,1330.7,1336,1341.3,1325.25,305.02K,-0.66%,305020
12/05/2021,1326.95,1332,1334.3,1315,1.13M,-0.28%,1.13M
14/05/2021,1316.8,1333.95,1333.95,1311.8,256.25K,-0.76%,256250
17/05/2021,1329.15,1319.7,1335,1319.7,287.38K,0.94%,287380
18/05/2021,1339.95,1336,1344.45,1330,310.21K,0.81%,310210
19/05/2021,1336.55,1340,1357.45,1333.55,1.05M,-0.25%,1.05M
20/05/2021,1339.45,1345,1350,1335.4,113.58K,0.22%,113580
21/05/2021,1354.7,1349,1357,1346.1,480.57K,1.14%,480570
24/05/2021,1348.15,1358,1362.15,1345.25,1.07M,-0.48%,1.07M
25/05/2021,1361.9,1353,1367.5,1353,420.76K,1.02%,420760
26/05/2021,1397.35,1369.4,1400,1362,505.59K,2.60%,505590
27/05/2021,1404.65,1404.8,1415.5,1391.6,1.35M,0.52%,1.35M
28/05/2021,1404.8,1411.85,1414,1396.35,418.80K,0.01%,418800
31/05/2021,1393.65,1405,1405,1383.1,1.01M,-0.79%,1.01M
1/06/2021,1387.4,1400,1400.8,1378.6,184.13K,-0.45%,184130
2/06/2021,1379.75,1378.65,1392,1362.2,1.91M,-0.55%,1.91M
3/06/2021,1389.5,1382,1398.65,1377.2,243.40K,0.71%,243400
4/06/2021,1385.2,1392,1396.5,1377.9,108.27K,-0.31%,108270
7/06/2021,1389.6,1388,1392.4,1377.5,231.20K,0.32%,231200
8/06/2021,1412.95,1394,1421.4,1394,440.16K,1.68%,440160
9/06/2021,1414.7,1415.95,1425,1404.05,421.78K,0.12%,421780
10/06/2021,1424.55,1418.5,1429.45,1418.5,125.62K,0.70%,125620
11/06/2021,1446.75,1429.55,1451.55,1429.45,639.75K,1.56%,639750
14/06/2021,1461.4,1455,1477.3,1453.55,479.68K,1.01%,479680
15/06/2021,1472.85,1467,1476.25,1463.5,2.35M,0.78%,2.35M
16/06/2021,1480.3,1478.95,1489.4,1467.5,344.49K,0.51%,344490
17/06/2021,1497.05,1473,1502,1473,222.95K,1.13%,222950
18/06/2021,1504.5,1506.3,1515.95,1486.55,556.96K,0.50%,556960
21/06/2021,1500.35,1489,1505.7,1484.1,292.54K,-0.28%,292540
22/06/2021,1511.7,1510,1520.65,1501,390.01K,0.76%,390010
23/06/2021,1502.85,1523,1524.95,1498.6,1.60M,-0.59%,1.60M
24/06/2021,1559.15,1516,1568.35,1511.9,441.20K,3.75%,441200
25/06/2021,1574.45,1570,1578.2,1543.75,281.58K,0.98%,281580
28/06/2021,1571.55,1572,1580,1559.5,229.45K,-0.18%,229450
29/06/2021,1562.6,1564.85,1573.75,1559.25,121.75K,-0.57%,121750
30/06/2021,1581.25,1562.6,1590.85,1562.6,172.40K,1.19%,172400
1/07/2021,1560.45,1582,1582,1559.35,280.75K,-1.32%,280750
2/07/2021,1567.4,1562.5,1569.65,1542.3,338.15K,0.45%,338150
5/07/2021,1579.1,1571.75,1585,1563.1,175.44K,0.75%,175440
6/07/2021,1562.5,1575.9,1586.7,1557,209.35K,-1.05%,209350
7/07/2021,1563.8,1568,1570.7,1544.65,266.93K,0.08%,266930
8/07/2021,1560.5,1569,1576,1549.15,101.45K,-0.21%,101450
9/07/2021,1562.75,1557,1569.85,1550,665.75K,0.14%,665750
12/07/2021,1547.95,1572,1577.6,1535,1.62M,-0.95%,1.62M
13/07/2021,1544.9,1559,1559,1536,171.58K,-0.20%,171580
14/07/2021,1576.9,1550.4,1582.4,1538.25,181.72K,2.07%,181720
15/07/2021,1580.3,1554,1597.25,1551.25,344.46K,0.22%,344460
16/07/2021,1555,1580,1580,1550,272.38K,-1.60%,272380
19/07/2021,1541.8,1551,1553.3,1537.4,1.63M,-0.85%,1.63M
20/07/2021,1549.7,1538,1557.5,1538,310.80K,0.51%,310800
22/07/2021,1590.2,1556,1593.1,1556,435.32K,2.61%,435320
23/07/2021,1590.35,1590,1598.7,1586.1,698.80K,0.01%,698800
26/07/2021,1604.05,1590.45,1611.8,1590.45,154.06K,0.86%,154060
27/07/2021,1602.6,1605,1608.9,1598.1,157.81K,-0.09%,157810
28/07/2021,1605.3,1604.3,1607.4,1585.7,222.46K,0.17%,222460
29/07/2021,1616.85,1610,1620,1605.35,105.59K,0.72%,105590
30/07/2021,1610.25,1616.85,1623.45,1606.1,88.65K,-0.41%,88650
2/08/2021,1631.35,1620,1634.9,1620,131.64K,1.31%,131640
3/08/2021,1654.1,1641,1658.7,1636.4,119.50K,1.39%,119500
4/08/2021,1649.15,1665.2,1680,1639.35,336.52K,-0.30%,336520
5/08/2021,1654.85,1651,1666.25,1647.05,106.60K,0.35%,106600
6/08/2021,1650.35,1660.1,1660.75,1644.1,105.13K,-0.27%,105130
9/08/2021,1663,1656.4,1667.4,1646.5,4.51M,0.77%,4.51M
10/08/2021,1676.35,1670,1680,1661.8,106.26K,0.80%,106260
11/08/2021,1677.45,1676.35,1684,1668.3,95.58K,0.07%,95580
12/08/2021,1690.5,1678,1696.2,1674.55,105.59K,0.78%,105590
13/08/2021,1712.5,1699,1722,1691.45,247.45K,1.30%,247450
16/08/2021,1704.75,1711.6,1720,1690.3,191.22K,-0.45%,191220
17/08/2021,1741.45,1704.4,1748.45,1687.9,337.19K,2.15%,337190
18/08/2021,1733.35,1735,1755,1727,179.00K,-0.47%,179000
20/08/2021,1732.15,1724.95,1745,1719.5,125.32K,-0.07%,125320
23/08/2021,1739.2,1733.05,1752.8,1731.75,147.09K,0.41%,147090
24/08/2021,1720.75,1748,1755.6,1712.5,227.50K,-1.06%,227500
25/08/2021,1737.2,1715.2,1746.35,1715.2,119.69K,0.96%,119690
26/08/2021,1726.95,1736,1746,1720,139.37K,-0.59%,139370
27/08/2021,1708.45,1722,1728.4,1705,110.79K,-1.07%,110790
30/08/2021,1697.85,1704.8,1718.8,1690.35,153.09K,-0.62%,153090
31/08/2021,1704.15,1700.1,1714.75,1686.1,780.58K,0.37%,780580
1/09/2021,1677.35,1712,1713,1673.05,192.54K,-1.57%,192540
2/09/2021,1688.45,1677.45,1694.7,1663,252.43K,0.66%,252430
3/09/2021,1700.3,1697,1706.05,1685.3,110.02K,0.70%,110020
6/09/2021,1730,1707,1732,1700,144.43K,1.75%,144430
7/09/2021,1706.5,1732,1735,1704.75,94.61K,-1.36%,94610
8/09/2021,1693,1704.45,1704.45,1683.5,88.07K,-0.79%,88070
9/09/2021,1691.8,1687.9,1694.95,1682.2,55.55K,-0.07%,55550
13/09/2021,1691,1688,1701,1675,151.23K,-0.05%,151230
14/09/2021,1685.9,1697.9,1697.9,1679.65,65.05K,-0.30%,65050
15/09/2021,1711.1,1696.7,1716.4,1687.3,98.19K,1.49%,98190
16/09/2021,1702.35,1715,1722,1691.6,87.14K,-0.51%,87140
17/09/2021,1691.3,1701.5,1717.9,1685.3,434.04K,-0.65%,434040
20/09/2021,1687.85,1685,1707.65,1678.25,170.35K,-0.20%,170350
21/09/2021,1717.7,1692.3,1726,1685,296.00K,1.77%,296000
22/09/2021,1716.65,1718,1738.75,1713.05,100.75K,-0.06%,100750
23/09/2021,1741.7,1732.15,1745,1722.3,3.30M,1.46%,3.30M
24/09/2021,1763.45,1759,1787.5,1752.2,182.75K,1.25%,182750
27/09/2021,1721.95,1770.85,1770.85,1719,146.64K,-2.35%,146640
28/09/2021,1687.5,1713,1713,1675.5,424.81K,-2.00%,424810
29/09/2021,1692.05,1661.95,1701,1658,214.23K,0.27%,214230
30/09/2021,1675.4,1699,1700,1670,71.84K,-0.98%,71840
1/10/2021,1664.95,1668,1678.65,1661.4,146.84K,-0.62%,146840
4/10/2021,1679.1,1669.2,1688.05,1666.3,85.86K,0.85%,85860
5/10/2021,1692.75,1678,1703,1663.25,208.10K,0.81%,208100
6/10/2021,1673.9,1696.55,1709,1670,88.94K,-1.11%,88940
7/10/2021,1691.3,1682,1703.8,1677,289.85K,1.04%,289850
8/10/2021,1723.55,1704,1731,1698.2,343.73K,1.91%,343730
11/10/2021,1692,1688.95,1730.3,1663.95,3.38M,-1.83%,3.38M
12/10/2021,1684.8,1679.85,1689,1662,313.78K,-0.43%,313780
13/10/2021,1708.75,1693.55,1713.5,1681.25,130.12K,1.42%,130120
14/10/2021,1715.5,1744,1784.05,1698.25,495.33K,0.40%,495330
18/10/2021,1792.15,1734.2,1799.05,1734.2,274.35K,4.47%,274350
19/10/2021,1821.45,1810,1833.9,1782.55,246.37K,1.63%,246370
20/10/2021,1800.5,1823.55,1848.25,1793.95,3.62M,-1.15%,3.62M
21/10/2021,1753.85,1816.85,1816.85,1747.4,214.98K,-2.59%,214980
22/10/2021,1719.55,1748,1763.6,1707.1,195.21K,-1.96%,195210
25/10/2021,1707.7,1724.45,1730,1687,82.18K,-0.69%,82180
26/10/2021,1704.1,1704.7,1726.65,1694.7,127.61K,-0.21%,127610
27/10/2021,1728.7,1706,1733.8,1701.4,133.75K,1.44%,133750
28/10/2021,1704,1720,1724.45,1693,81.87K,-1.43%,81870
29/10/2021,1668.6,1690.3,1712.95,1661.25,182.49K,-2.08%,182490
1/11/2021,1699.95,1674.2,1706.5,1674.2,137.82K,1.88%,137820
2/11/2021,1697.85,1701.8,1706.35,1687.2,79.03K,-0.12%,79030
3/11/2021,1702.6,1708,1717.45,1699.6,56.13K,0.28%,56130
4/11/2021,1709.4,1715.85,1715.85,1705,48.62K,0.40%,48620
8/11/2021,1737.65,1727,1740,1703.1,186.29K,1.65%,186290
9/11/2021,1742.4,1737,1749.8,1726.15,196.91K,0.27%,196910
10/11/2021,1738.2,1734.7,1750.9,1723.25,55.31K,-0.24%,55310
11/11/2021,1732.55,1735,1740,1710,55.35K,-0.33%,55350
12/11/2021,1780,1747,1782.4,1738.3,200.75K,2.74%,200750
15/11/2021,1785.55,1780.9,1800,1776,352.61K,0.31%,352610
16/11/2021,1790.6,1787,1808.65,1777.25,111.06K,0.28%,111060
17/11/2021,1788.05,1792.3,1802,1781.1,53.17K,-0.14%,53170
18/11/2021,1780.7,1782,1789.3,1759.05,258.31K,-0.41%,258310
22/11/2021,1758.5,1781,1785,1751,435.69K,-1.25%,435690
23/11/2021,1732.25,1738.5,1747.05,1710.75,103.58K,-1.49%,103580
24/11/2021,1697.5,1740,1740.05,1689,247.62K,-2.01%,247620
25/11/2021,1722.45,1700,1725.85,1698.65,216.69K,1.47%,216690
26/11/2021,1690.45,1705.45,1718.1,1683,450.77K,-1.86%,450770
29/11/2021,1696.85,1680,1711.9,1669.55,108.31K,0.38%,108310
30/11/2021,1714.45,1700,1729.9,1700,227.76K,1.04%,227760
1/12/2021,1715.5,1715,1741.4,1713.45,292.08K,0.06%,292080
2/12/2021,1748.25,1715,1750,1713,239.51K,1.91%,239510
3/12/2021,1734.9,1762,1786.7,1732.2,1.11M,-0.76%,1.11M
6/12/2021,1693.65,1732,1732.7,1690,127.56K,-2.38%,127560
7/12/2021,1712.25,1705,1724.95,1694.5,53.64K,1.10%,53640
8/12/2021,1752.9,1724,1759.6,1724,589.50K,2.37%,589500
9/12/2021,1762.7,1758,1769.3,1742,62.66K,0.56%,62660
10/12/2021,1758.65,1757,1763.8,1746.05,43.06K,-0.23%,43060
13/12/2021,1744.9,1765,1772.5,1739.25,68.94K,-0.78%,68940
14/12/2021,1752.15,1730,1759.45,1711,101.61K,0.42%,101610
15/12/2021,1733.5,1748,1748,1721.8,119.14K,-1.06%,119140
16/12/2021,1771.4,1753,1777.75,1753,155.81K,2.19%,155810
17/12/2021,1821.7,1815.4,1842,1806.2,503.66K,2.84%,503660
20/12/2021,1798.7,1806,1830,1786.75,314.66K,-1.26%,314660
21/12/2021,1812.5,1800,1838.5,1800,92.78K,0.77%,92780
22/12/2021,1824.45,1829.9,1829.9,1812.4,150.63K,0.66%,150630
23/12/2021,1856.8,1830,1861.65,1827.05,165.54K,1.77%,165540
24/12/2021,1863.65,1871.95,1913,1854.2,135.13K,0.37%,135130
27/12/2021,1866.25,1859,1874.25,1845,160.69K,0.14%,160690
28/12/2021,1887.45,1875,1895,1875,166.97K,1.14%,166970
29/12/2021,1885.05,1884.95,1893.2,1876.65,165.22K,-0.13%,165220
30/12/2021,1892.65,1884.45,1909.2,1875,218.92K,0.40%,218920
31/12/2021,1889.65,1888.1,1898.5,1872,151.06K,-0.16%,151060
3/01/2022,1897.15,1890,1914,1888.95,324.13K,0.40%,324130
4/01/2022,1896.25,1899,1906,1878,328.89K,-0.05%,328890
5/01/2022,1844.95,1896,1900.8,1840,169.30K,-2.71%,169300
6/01/2022,1818.2,1827.15,1827.15,1800,498.35K,-1.45%,498350
7/01/2022,1813.15,1817.8,1835.8,1808,296.36K,-0.28%,296360
10/01/2022,1851.1,1815.05,1869.5,1813.8,246.64K,2.09%,246640
11/01/2022,1856.05,1852,1869.95,1850.75,182.51K,0.27%,182510
12/01/2022,1877.6,1873,1889,1860.6,293.65K,1.16%,293650
13/01/2022,1897,1882.4,1912,1867.55,632.21K,1.03%,632210
14/01/2022,1928.2,1879,1932.95,1879,421.86K,1.64%,421860
17/01/2022,1939.35,1935,1953.7,1931.15,111.20K,0.58%,111200
18/01/2022,1920.95,1930,1944,1912,59.78K,-0.95%,59780
19/01/2022,1867.7,1918.5,1918.5,1864.25,269.89K,-2.77%,269890
20/01/2022,1824.15,1854,1854,1815.9,234.37K,-2.33%,234370
21/01/2022,1786.05,1800,1808.3,1776.3,339.25K,-2.09%,339250
24/01/2022,1736.9,1770,1770,1728.45,464.70K,-2.75%,464700
25/01/2022,1722.1,1725,1739.95,1700.55,375.36K,-0.85%,375360
27/01/2022,1678.5,1704,1704,1665.05,281.78K,-2.53%,281780
28/01/2022,1685.25,1685,1727.1,1680,246.91K,0.40%,246910
31/01/2022,1736.7,1719.45,1749.65,1714.65,139.26K,3.05%,139260
1/02/2022,1772.15,1763,1780,1735,351.48K,2.04%,351480
2/02/2022,1788.1,1780,1792.95,1771.55,316.33K,0.90%,316330
3/02/2022,1738.7,1779.9,1779.9,1733.7,281.49K,-2.76%,281490
4/02/2022,1740.95,1725,1754,1710.3,219.99K,0.13%,219990
7/02/2022,1714.85,1725,1732.3,1696,146.15K,-1.50%,146150
8/02/2022,1716.55,1712,1724.7,1696,143.57K,0.10%,143570
9/02/2022,1737.5,1730,1742.8,1725.05,48.35K,1.22%,48350
10/02/2022,1768.85,1757,1774,1749,235.44K,1.80%,235440
11/02/2022,1721,1740,1748.35,1713.25,203.34K,-2.71%,203340
14/02/2022,1683,1690,1718.45,1678.4,169.43K,-2.21%,169430
15/02/2022,1738.25,1695,1746,1691,599.58K,3.28%,599580
16/02/2022,1732.75,1739.95,1755.1,1727.2,198.35K,-0.32%,198350
17/02/2022,1725.35,1747,1747.4,1720.5,127.75K,-0.43%,127750
18/02/2022,1707.1,1703.3,1722.5,1703.3,265.06K,-1.06%,265060
